,ServicingLenderName,idservicinglender,BorrowerState,CurrentApprovalAmount_Tatal,CurrentApprovalAmount_Count,Symbol
27881,Opportunity Fund Community Development,1158,MA,43021.97,3,0
27882,Opportunity Fund Community Development,1158,MT,38363.0,3,0
27883,Opportunity Fund Community Development,1158,OK,36131.66,3,0
27884,Opportunity Fund Community Development,1158,HI,33002.13,5,0
27885,Opportunity Fund Community Development,1158,KY,30754.0,2,0
27886,Opportunity Fund Community Development,1158,UT,28733.0,2,0
27887,Opportunity Fund Community Development,1158,ID,27137.0,3,0
27888,Opportunity Fund Community Development,1158,LA,24581.04,2,0
27889,Opportunity Fund Community Development,1158,RI,23196.65,2,0
27890,Opportunity Fund Community Development,1158,NE,22225.0,3,0
27891,Opportunity Fund Community Development,1158,DC,15783.0,2,0
27892,Opportunity Fund Community Development,1158,AR,13838.79,2,0
27893,Opportunity Fund Community Development,1158,DE,13667.0,1,0
27894,Opportunity Fund Community Development,1158,WV,9332.0,1,0
27895,Opportunity Fund Community Development,1158,VT,4580.0,1,0
27896,Opportunity Fund Community Development,1158,NM,2307.0,1,0
27897,American First National Bank,1842,TX,24619615.26,492,0
27898,American First National Bank,1842,NV,2250800.0,39,0
27899,American First National Bank,1842,CA,550200.0,21,0
27900,American First National Bank,1842,KS,429400.0,2,0
27901,American First National Bank,1842,GA,304300.0,1,0
27902,American First National Bank,1842,LA,167800.0,4,0
27903,American First National Bank,1842,OK,88000.0,2,0
27904,Main Street Bank Corp.,1727,WV,24573692.51,454,0
27905,Main Street Bank Corp.,1727,OH,8146013.05,109,0
27906,Main Street Bank Corp.,1727,PA,3484026.57,27,0
27907,Main Street Bank Corp.,1727,FL,400727.07,6,0
27908,Main Street Bank Corp.,1727,TX,52912.91,3,0
27909,Main Street Bank Corp.,1727,IL,7798.95,1,0
27910,West Community CU,899,MO,24554923.85,375,0
27911,West Community CU,899,CA,2836494.0,2,0
27912,West Community CU,899,IN,969962.0,1,0
27913,West Community CU,899,MA,333995.0,1,0
27914,West Community CU,899,FL,61111.0,4,0
27915,West Community CU,899,KS,27400.0,1,0
27916,West Community CU,899,IL,20832.0,1,0
27917,West Community CU,899,CO,18280.0,2,0
27918,West Community CU,899,MI,7290.0,1,0
27919,West Community CU,899,AL,3590.0,2,0
27920,West Community CU,899,TX,2917.0,1,0
27921,Wayne County Bank,272,TN,24550249.0,695,0
27922,Wayne County Bank,272,AL,1289084.0,20,0
27923,Wayne County Bank,272,TX,54545.0,1,0
27924,Wayne County Bank,272,KY,32792.0,1,0
27925,Wayne County Bank,272,AR,20833.0,1,0
27926,Metro Bank,131,AL,24549752.15,450,MCB
27927,Metro Bank,131,GA,505048.69,8,MCB
27928,Metro Bank,131,TX,22464.0,1,MCB
27929,"1st Trust Bank, Inc.",2511,KY,24522918.5,249,TSLA
27930,"1st Trust Bank, Inc.",2511,OH,54633.32,2,TSLA
27931,"1st Trust Bank, Inc.",2511,TN,31300.0,2,TSLA
27932,Mississippi River Bank,2601,LA,24519997.44,295,0
27933,Mississippi River Bank,2601,NJ,441967.0,1,0
27934,Mississippi River Bank,2601,MS,146390.0,1,0
27935,Mississippi River Bank,2601,FL,36745.42,1,0
27936,Mississippi River Bank,2601,GA,20833.32,1,0
27937,De Witt Bank & Trust Co.,1926,IA,24511442.71,702,0
27938,De Witt Bank & Trust Co.,1926,MN,2649600.0,4,0
27939,De Witt Bank & Trust Co.,1926,IL,965797.0,41,0
27940,De Witt Bank & Trust Co.,1926,WI,125600.0,2,0
27941,De Witt Bank & Trust Co.,1926,MI,91400.0,2,0
27942,De Witt Bank & Trust Co.,1926,TX,28000.0,2,0
27943,De Witt Bank & Trust Co.,1926,NC,23500.0,3,0
27944,De Witt Bank & Trust Co.,1926,MO,20400.0,1,0
27945,De Witt Bank & Trust Co.,1926,CO,2800.0,1,0
27946,"United Midwest Savings Bank, National Association",358,OH,24510697.25,166,ZION
27947,"United Midwest Savings Bank, National Association",358,MI,2924530.0,36,ZION
27948,"United Midwest Savings Bank, National Association",358,FL,2904050.0,65,ZION
27949,"United Midwest Savings Bank, National Association",358,CA,2616087.15,73,ZION
27950,"United Midwest Savings Bank, National Association",358,TX,2280091.5,79,ZION
27951,"United Midwest Savings Bank, National Association",358,VA,2037611.5,28,ZION
27952,"United Midwest Savings Bank, National Association",358,IN,1705272.0,27,ZION
27953,"United Midwest Savings Bank, National Association",358,NC,1666267.5,33,ZION
27954,"United Midwest Savings Bank, National Association",358,GA,1581803.0,54,ZION
27955,"United Midwest Savings Bank, National Association",358,SC,1432291.0,19,ZION
27956,"United Midwest Savings Bank, National Association",358,IL,1399753.0,20,ZION
27957,"United Midwest Savings Bank, National Association",358,MD,1266635.0,22,ZION
27958,"United Midwest Savings Bank, National Association",358,NM,1199912.0,6,ZION
27959,"United Midwest Savings Bank, National Association",358,KY,1158253.5,7,ZION
27960,"United Midwest Savings Bank, National Association",358,NY,1146137.0,26,ZION
27961,"United Midwest Savings Bank, National Association",358,CO,1145466.5,23,ZION
27962,"United Midwest Savings Bank, National Association",358,PA,802070.0,17,ZION
27963,"United Midwest Savings Bank, National Association",358,MA,796850.0,11,ZION
27964,"United Midwest Savings Bank, National Association",358,AZ,792431.5,19,ZION
27965,"United Midwest Savings Bank, National Association",358,WA,476458.0,11,ZION
27966,"United Midwest Savings Bank, National Association",358,UT,422151.5,6,ZION
27967,"United Midwest Savings Bank, National Association",358,TN,341115.25,19,ZION
27968,"United Midwest Savings Bank, National Association",358,DE,308200.0,2,ZION
27969,"United Midwest Savings Bank, National Association",358,AL,276294.5,11,ZION
27970,"United Midwest Savings Bank, National Association",358,NJ,263285.0,8,ZION
27971,"United Midwest Savings Bank, National Association",358,NV,231203.0,9,ZION
27972,"United Midwest Savings Bank, National Association",358,IA,205857.0,3,ZION
27973,"United Midwest Savings Bank, National Association",358,WV,202390.0,4,ZION
27974,"United Midwest Savings Bank, National Association",358,CT,193921.5,10,ZION
27975,"United Midwest Savings Bank, National Association",358,MS,183288.5,5,ZION
27976,"United Midwest Savings Bank, National Association",358,KS,180057.0,7,ZION
27977,"United Midwest Savings Bank, National Association",358,LA,172589.5,8,ZION
27978,"United Midwest Savings Bank, National Association",358,OK,128791.0,5,ZION
27979,"United Midwest Savings Bank, National Association",358,WI,127471.0,5,ZION
27980,"United Midwest Savings Bank, National Association",358,NH,120865.0,3,ZION
27981,"United Midwest Savings Bank, National Association",358,MN,116057.0,9,ZION
27982,"United Midwest Savings Bank, National Association",358,ID,79869.5,6,ZION
27983,"United Midwest Savings Bank, National Association",358,OR,73314.5,5,ZION
27984,"United Midwest Savings Bank, National Association",358,AR,60485.0,4,ZION
27985,"United Midwest Savings Bank, National Association",358,MO,59959.0,5,ZION
27986,"United Midwest Savings Bank, National Association",358,MT,44877.0,1,ZION
27987,"United Midwest Savings Bank, National Association",358,VT,36590.0,2,ZION
27988,"United Midwest Savings Bank, National Association",358,NE,14115.0,1,ZION
27989,"United Midwest Savings Bank, National Association",358,AK,11602.0,1,ZION
27990,"United Midwest Savings Bank, National Association",358,SD,5917.0,1,ZION
27991,"United Midwest Savings Bank, National Association",358,RI,5667.0,1,ZION
27992,Homestead Bank,3281,NE,24509379.16,1109,0
27993,Homestead Bank,3281,SD,731187.51,46,0
27994,Homestead Bank,3281,WY,319417.9,6,0
27995,Homestead Bank,3281,MN,41666.0,2,0
27996,Homestead Bank,3281,KS,20833.0,1,0
27997,Homestead Bank,3281,IA,12925.0,1,0
27998,Homestead Bank,3281,MT,12774.37,1,0
27999,Homestead Bank,3281,CA,9340.0,1,0
28000,Riverland Bank,1823,MN,24509352.6,141,0
28001,Riverland Bank,1823,GA,425000.0,1,0
28002,Riverland Bank,1823,TX,290540.75,2,0
28003,Riverland Bank,1823,CA,9000.0,1,0
28004,Dean Co-Operative Bank,2678,MA,24480226.0,413,0
28005,Dean Co-Operative Bank,2678,RI,3777156.0,52,0
28006,Dean Co-Operative Bank,2678,VA,129440.0,2,0
28007,Dean Co-Operative Bank,2678,IL,32395.0,1,0
28008,Dean Co-Operative Bank,2678,CT,26800.0,1,0
28009,Farmers & Merchants Union Bank,4042,WI,24470172.84,505,0
28010,Farmers & Merchants Union Bank,4042,HI,96102.88,2,0
28011,Farmers & Merchants Union Bank,4042,MT,35325.21,2,0
28012,Sherburne State Bank,2985,MN,24451922.23,380,0
28013,Sherburne State Bank,2985,NV,20800.0,1,0
28014,Sherburne State Bank,2985,TN,4500.0,1,0
28015,Credit Human FCU,1562,TX,24373017.1,874,0
28016,Credit Human FCU,1562,LA,9337742.59,52,0
28017,Credit Human FCU,1562,FL,3595084.0,6,0
28018,Credit Human FCU,1562,CA,300790.31,10,0
28019,Credit Human FCU,1562,WA,268898.5,2,0
28020,Credit Human FCU,1562,NM,216510.0,1,0
28021,Credit Human FCU,1562,NY,154697.0,3,0
28022,Credit Human FCU,1562,GA,81998.0,1,0
28023,Credit Human FCU,1562,AZ,72958.32,1,0
28024,Credit Human FCU,1562,NC,57049.0,3,0
28025,Credit Human FCU,1562,MI,52714.3,4,0
28026,Credit Human FCU,1562,CO,46395.34,3,0
28027,Credit Human FCU,1562,NV,20833.0,1,0
28028,Credit Human FCU,1562,ID,15180.0,1,0
28029,Column National Association,1003,CA,24369922.35,271,0
28030,The National Bank of Malvern,1521,PA,24367796.830000002,255,0
28031,The National Bank of Malvern,1521,NY,2401353.48,4,0
28032,The National Bank of Malvern,1521,MD,773670.33,1,0
28033,The National Bank of Malvern,1521,DE,409809.71,6,0
28034,The National Bank of Malvern,1521,NJ,162675.62,3,0
28035,The National Bank of Malvern,1521,GA,33800.0,1,0
28036,The National Bank of Malvern,1521,FL,20000.0,1,0
28037,Byron Bank,2163,IL,24359702.33,369,0
28038,Byron Bank,2163,WI,539386.37,14,0
28039,Members Cooperative CU,1688,MN,24337728.65,598,0
28040,Members Cooperative CU,1688,WI,978038.07,18,0
28041,Members Cooperative CU,1688,FL,472560.0,2,0
28042,Members Cooperative CU,1688,IL,276900.0,1,0
28043,Members Cooperative CU,1688,OH,15134.8,1,0
28044,Members Cooperative CU,1688,NM,14100.0,2,0
28045,"Mountain Bizcapital, Inc.",3229,NC,24306440.7,944,TSLA
28046,"Mountain Bizcapital, Inc.",3229,NY,250000.0,1,TSLA
28047,"Mountain Bizcapital, Inc.",3229,SC,62996.32,3,TSLA
28048,"Mountain Bizcapital, Inc.",3229,FL,45163.52,2,TSLA
28049,Cross Bank,403,AR,24303095.75,722,CFB
28050,Cross Bank,403,TX,744260.47,3,CFB
28051,Cross Bank,403,TN,511895.77,11,CFB
28052,Cross Bank,403,NY,148131.78,4,CFB
28053,Cross Bank,403,MO,130462.72,6,CFB
28054,Cross Bank,403,WA,47605.41,3,CFB
28055,Cross Bank,403,NC,43611.65,2,CFB
28056,Cross Bank,403,OK,14603.95,1,CFB
28057,Cross Bank,403,KS,12583.0,1,CFB
28058,Cross Bank,403,OR,2916.67,1,CFB
28059,Bank of the Southwest,1249,NM,24248080.0,290,0
28060,Bank of the Southwest,1249,CA,159200.0,1,0
28061,Bank of the Southwest,1249,TX,135900.0,9,0
28062,Bank of the Southwest,1249,CO,121900.0,3,0
28063,Bank of the Southwest,1249,SD,98500.0,1,0
28064,Bank of the Southwest,1249,LA,35100.0,1,0
28065,Bank of the Southwest,1249,FL,16700.0,1,0
28066,Bank of the Southwest,1249,OK,6700.0,1,0
28067,Torrington Savings Bank,1411,CT,24212969.4,443,0
28068,Torrington Savings Bank,1411,NY,151577.85,5,0
28069,Alliant Bank,1854,MO,24202298.31,816,0
28070,Alliant Bank,1854,GA,453355.71,4,0
28071,Alliant Bank,1854,KS,99616.87,3,0
28072,Alliant Bank,1854,SC,48800.810000000005,3,0
28073,Alliant Bank,1854,IA,33705.4,2,0
28074,Alliant Bank,1854,IL,26243.82,4,0
28075,Alliant Bank,1854,NY,20833.33,1,0
28076,Alliant Bank,1854,KY,16092.9,1,0
28077,St. Johns Bank and Trust Company,3087,MO,24197096.25,288,0
28078,St. Johns Bank and Trust Company,3087,IL,115502.0,5,0
28079,The State Bank of Faribault,3001,MN,24185859.76,451,0
28080,The State Bank of Faribault,3001,WI,112900.0,2,0
28081,The State Bank of Faribault,3001,IA,24434.78,4,0
28082,i3 Bank,2019,NE,24182628.56,269,0
28083,i3 Bank,2019,IA,337100.0,1,0
28084,i3 Bank,2019,MO,43770.95,3,0
28085,i3 Bank,2019,IL,34421.25,2,0
28086,i3 Bank,2019,VT,16437.5,1,0
28087,The Cleveland State Bank,3169,MS,24142935.28,765,0
28088,The Cleveland State Bank,3169,TN,306502.35,8,0
28089,The Cleveland State Bank,3169,LA,129026.25,2,0
28090,The Cleveland State Bank,3169,GA,20833.33,1,0
28091,The Cleveland State Bank,3169,AR,4398.0,1,0
28092,First National Bank of Burleson,3921,TX,24089573.18,598,0
28093,HNB First Bank,231,AL,24037745.94,693,0
28094,HNB First Bank,231,FL,828279.0,26,0
28095,HNB First Bank,231,GA,673077.0,15,0
28096,HNB First Bank,231,TN,17495.0,2,0
28097,HNB First Bank,231,AR,1942.0,1,0
28098,HNB First Bank,231,NC,1412.0,1,0
28099,The Bank of Glen Burnie,2749,MD,24023372.0,184,0
28100,The Peshtigo National Bank,4067,WI,23988049.2,761,0
28101,The Peshtigo National Bank,4067,MI,106472.0,4,0
28102,The Peshtigo National Bank,4067,IL,32707.0,1,0
28103,The Peshtigo National Bank,4067,UT,13502.0,2,0
28104,The Peshtigo National Bank,4067,FL,8561.0,1,0
28105,Bank of Madison,1778,GA,23983455.26,433,0
28106,Bank of Madison,1778,FL,447159.65,9,0
28107,Bank of Madison,1778,CA,242992.89,2,0
28108,Bank of Madison,1778,TX,98052.95,1,0
28109,Bank of Madison,1778,KY,6590.0,1,0
28110,Bank of Madison,1778,SC,3809.57,1,0
28111,The Napoleon State Bank,2325,IN,23982520.86,846,0
28112,The Napoleon State Bank,2325,KY,158103.63,11,0
28113,The Napoleon State Bank,2325,OH,122804.4,7,0
28114,"SoFi Bank, National Association",913,CA,23965801.81,270,ZION
28115,"SoFi Bank, National Association",913,VA,185483.0,2,ZION
28116,"SoFi Bank, National Association",913,MT,72186.0,2,ZION
28117,"SoFi Bank, National Association",913,NJ,29000.0,1,ZION
28118,"SoFi Bank, National Association",913,NC,23634.0,2,ZION
28119,"SoFi Bank, National Association",913,MI,19748.0,1,ZION
28120,Logan Bank & Trust Company,4124,WV,23910162.53,405,0
28121,Logan Bank & Trust Company,4124,OH,145181.0,2,0
28122,Logan Bank & Trust Company,4124,VA,63674.0,3,0
28123,Logan Bank & Trust Company,4124,NC,60593.0,4,0
28124,Logan Bank & Trust Company,4124,TN,45589.0,1,0
28125,Logan Bank & Trust Company,4124,CA,37826.0,2,0
28126,Logan Bank & Trust Company,4124,KY,34839.1,1,0
28127,Logan Bank & Trust Company,4124,GA,34550.0,1,0
28128,Logan Bank & Trust Company,4124,FL,17896.0,1,0
28129,Logan Bank & Trust Company,4124,AZ,4987.0,1,0
28130,The Bank of Tescott,2425,KS,23838507.3,1085,0
28131,The Bank of Tescott,2425,OK,27293.33,2,0
28132,The Bank of Tescott,2425,MO,26789.37,2,0
28133,The Bank of Tescott,2425,TX,20833.33,1,0
28134,The Bank of Tescott,2425,FL,19017.49,3,0
28135,The Bank of Tescott,2425,AR,16958.32,1,0
28136,The Bank of Tescott,2425,CO,14426.45,3,0
28137,The Bank of Tescott,2425,AZ,13132.7,2,0
28138,The Bank of Tescott,2425,LA,8265.42,1,0
28139,The Bank of Tescott,2425,CA,703.95,1,0
28140,State Bank of Graymont,2070,IL,23836253.99,684,0
28141,State Bank of Graymont,2070,IN,41666.0,2,0
28142,State Bank of Graymont,2070,MO,38533.0,2,0
28143,State Bank of Graymont,2070,AZ,6472.0,1,0
28144,State Bank of Graymont,2070,FL,4010.0,1,0
28145,Bank & Trust Company,2111,IL,23790123.23,484,0
28146,Bank & Trust Company,2111,TX,428223.5,8,0
28147,Bank & Trust Company,2111,MO,26973.0,2,0
28148,Town & Country Bank and Trust Company,2525,KY,23727087.5,645,0
28149,Town & Country Bank and Trust Company,2525,TX,328421.9,2,0
28150,Town & Country Bank and Trust Company,2525,TN,213166.76,2,0
28151,Houghton State Bank,1894,IA,23716779.53,588,0
28152,Houghton State Bank,1894,NE,158300.02,6,0
28153,Houghton State Bank,1894,MO,41666.64,2,0
28154,Houghton State Bank,1894,SD,20833.32,1,0
28155,Houghton State Bank,1894,TN,14575.0,1,0
28156,Security Federal Savings Bank,2295,IN,23711927.33,389,0
28157,Security Federal Savings Bank,2295,NJ,268800.0,1,0
28158,Security Federal Savings Bank,2295,CO,168566.0,2,0
28159,Security Federal Savings Bank,2295,FL,31100.0,2,0
28160,Security Federal Savings Bank,2295,OH,2748.0,1,0
28161,Grinnell State Bank,1300,IA,23693050.45,449,0
28162,Grinnell State Bank,1300,CO,2189218.0,11,0
28163,Grinnell State Bank,1300,WI,2155969.72,33,0
28164,Grinnell State Bank,1300,IL,2046338.79,28,0
28165,Grinnell State Bank,1300,IN,432920.0,7,0
28166,Grinnell State Bank,1300,MN,330603.51,3,0
28167,Grinnell State Bank,1300,OH,97034.0,1,0
28168,Grinnell State Bank,1300,FL,20833.32,1,0
28169,Grinnell State Bank,1300,TX,20833.32,1,0
28170,Grinnell State Bank,1300,NE,6406.0,1,0
28171,Washington State Bank,1900,IA,23675656.96,480,0
28172,Washington State Bank,1900,SD,9608800.0,2,0
28173,Washington State Bank,1900,LA,8542531.39,111,0
28174,Washington State Bank,1900,IL,609455.61,18,0
28175,Washington State Bank,1900,WI,20833.32,1,0
28176,Washington State Bank,1900,AZ,20833.0,1,0
28177,Washington State Bank,1900,TX,20833.0,1,0
28178,Washington State Bank,1900,KS,4400.0,1,0
28179,Bank of Cleveland,1816,TN,23671889.88,279,0
28180,Bank of Cleveland,1816,GA,1555950.0,20,0
28181,Bank of Cleveland,1816,AR,272300.0,2,0
28182,Bank of Cleveland,1816,KY,227500.0,7,0
28183,Bank of Cleveland,1816,IL,165100.0,2,0
28184,Bank of Cleveland,1816,MO,105900.0,2,0
28185,Bank of Cleveland,1816,FL,14350.0,2,0
28186,Mars Bank,3241,PA,23627762.18,283,0
28187,Mars Bank,3241,NC,288502.0,2,0
28188,Mars Bank,3241,VA,104059.0,1,0
28189,Mars Bank,3241,SC,89085.0,1,0
28190,Mars Bank,3241,GA,75012.5,1,0
28191,Bank of Yazoo City,3166,MS,23583246.85,688,0
28192,Bank of Yazoo City,3166,LA,203723.22,5,0
28193,Bank of Yazoo City,3166,AL,41205.0,2,0
28194,Bank of Yazoo City,3166,GA,23151.0,2,0
28195,Bank of Yazoo City,3166,CO,6132.07,1,0
28196,Bank of Yazoo City,3166,MO,1885.0,1,0
28197,The First National Bank of Absecon,3236,NJ,23567744.84,249,0
28198,The First National Bank of Absecon,3236,NY,280000.0,1,0
28199,The First National Bank of Absecon,3236,NC,255000.0,1,0
28200,The First National Bank of Absecon,3236,PA,248584.0,2,0
28201,The First National Bank of Absecon,3236,FL,20833.33,1,0
28202,The FNB Community Bank,2144,IL,23566281.03,848,0
28203,The FNB Community Bank,2144,TN,1490273.34,8,0
28204,The FNB Community Bank,2144,NC,35246.75,2,0
28205,The FNB Community Bank,2144,MO,29050.62,3,0
28206,The FNB Community Bank,2144,KY,26900.2,1,0
28207,First Federal Bank & Trust,977,WY,23556289.65,371,0
28208,First Federal Bank & Trust,977,CA,857180.62,2,0
28209,First Federal Bank & Trust,977,CO,606142.0,4,0
28210,First Federal Bank & Trust,977,MT,406020.0,17,0
28211,First Federal Bank & Trust,977,NV,160500.0,2,0
28212,First Federal Bank & Trust,977,SD,28825.0,3,0
28213,First Federal Bank & Trust,977,ND,24800.0,2,0
28214,First Federal Bank & Trust,977,ID,20000.0,1,0
28215,First Federal Bank & Trust,977,WI,15700.0,1,0
28216,Merchants & Farmers Bank & Trust Company,2589,LA,23551781.04,302,0
28217,Merchants & Farmers Bank & Trust Company,2589,TX,143686.0,2,0
28218,Purdue FCU,2306,IN,23540259.23,441,0
28219,Purdue FCU,2306,TN,136990.12,2,0
28220,Purdue FCU,2306,CO,61301.43,5,0
28221,Purdue FCU,2306,KS,20833.32,1,0
28222,Purdue FCU,2306,IL,16666.67,1,0
28223,Purdue FCU,2306,NC,12290.0,1,0
28224,Purdue FCU,2306,CA,9855.04,1,0
28225,Purdue FCU,2306,OH,4585.5,1,0
28226,Purdue FCU,2306,MD,1281.16,1,0
28227,First Northeast Bank of Nebraska,3295,NE,23511736.28,960,0
28228,First Northeast Bank of Nebraska,3295,SD,378198.31,6,0
28229,First Northeast Bank of Nebraska,3295,KS,28238.55,3,0
28230,First Northeast Bank of Nebraska,3295,MO,4760.02,1,0
28231,The Pittsfield Co-Operative Bank,2684,MA,23511018.28,326,0
28232,The Pittsfield Co-Operative Bank,2684,NY,312977.0,4,0
28233,The Pittsfield Co-Operative Bank,2684,NH,241330.0,2,0
28234,The Pittsfield Co-Operative Bank,2684,CT,38845.0,2,0
28235,Grundy Bank,2141,IL,23496731.93,514,0
28236,Grundy Bank,2141,FL,221189.12,4,0
28237,Grundy Bank,2141,MO,90193.97,3,0
28238,Grundy Bank,2141,CA,80656.02,3,0
